canonical_smiles,molecule_chembl_id,standard_value,value,target_chembl_id,pIC50,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,RingCount,BertzCT,Chi0v,Chi1v,Chi2v,Chi3v,Kappa1,Kappa2,Kappa3,MaxEStateIndex,MinEStateIndex,qed,LabuteASA,fr_NH0,fr_NH1,fr_NH2,fr_C_O,fr_COO,fr_N_O,UMAP1,UMAP2,UMAP3_1,UMAP3_2,UMAP3_3,cluster_label
Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,CHEMBL68920,41.0,0.041,CHEMBL203,7.387216143280264,383.814,4.450340000000002,3,4,82.69999999999999,3,3,4,1105.474623172173,15.278634988638446,8.566398876336505,6.6681455818541,4.543523306952023,17.235200420548207,6.514835089919213,3.1713589519898533,13.399866906371791,-0.5091181627892831,0.5833573872884239,159.05337239786968,2,3,0,1,0,0,9.000768,-2.8985791,3.3771665,0.89500666,6.858096,0
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,CHEMBL69960,170.0,0.17,CHEMBL203,6.769551078621726,482.9030000000001,3.614320000000001,3,6,112.24,4,3,5,1332.2348152667228,18.87077228981232,10.953935620541715,8.303381173927745,5.937559758663147,22.053067735173386,8.881544802100724,4.128868747125203,13.542331535605836,-0.5396174899687185,0.4896190037984267,198.5422107016809,3,3,0,2,0,0,9.037752,-2.8748229,3.3836405,0.8790972,6.862886,0
CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12,CHEMBL137635,9300.0,9.3,CHEMBL203,5.031517051446065,369.4320000000001,4.772000000000004,1,6,78.66000000000001,6,4,4,1081.6207343167298,15.395941853651436,8.870624816681785,6.1561837429144415,4.284159914565686,17.539168480547648,8.216532211635998,3.9317418824362056,4.485145341394093,0.4231421941439008,0.3910624471786627,162.34269395352842,6,1,0,0,0,0,16.531855,1.269988,8.925047,-4.8493195,9.970171,1
N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-],CHEMBL77085,96000.0,96.0,CHEMBL203,4.017728766960432,215.168,1.73096,1,5,110.95000000000002,2,1,1,533.4081739798568,7.9147520396860624,4.074959703572239,2.781847954079271,1.7485530706084844,11.216103500761037,4.578408118164612,2.336715652793384,10.620053854875284,-0.6551171579743009,0.4583174098380557,90.43393738253238,3,0,0,0,0,0,14.906644,1.993905,9.336767,-3.9946926,10.09807,1
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,CHEMBL443268,5310.0,5.31,CHEMBL203,5.274905478918531,539.9990000000001,3.228220000000002,3,7,115.48,7,3,5,1417.8183979695093,21.73219944768537,12.544537170401766,9.49376749083242,6.826952498849798,25.83304185740523,10.898762680310536,5.259330451824212,13.63015890735684,-0.5381616409075713,0.3947889424056135,223.39687071507404,4,3,0,2,0,0,9.042026,-2.8865068,3.3711715,0.8718513,6.866697,0
N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,CHEMBL76589,125.0,0.125,CHEMBL203,6.903089986991944,236.234,1.55914,2,5,117.62,2,1,1,617.5444217481133,9.252955997137589,4.831819799830273,3.273630256192495,2.107659055872763,12.8377048070413,5.745163546183234,2.883313130783019,9.115687174561184,-0.3040941253044427,0.5962762438639292,103.9186553495196,3,0,1,0,0,0,14.347736,2.1715338,9.189641,-3.726385,10.51706,1
N#CC(C#N)=Cc1ccc(O)c(O)c1,CHEMBL76904,35000.0,35.0,CHEMBL203,4.455931955649724,186.17,1.52836,2,4,88.04,1,1,1,447.99083436384575,7.098255458758336,3.7098113319021273,2.529771222364892,1.5513773843182526,9.626655112651648,3.9722386368718414,2.024159152082614,9.113320105820106,-0.2833522297808009,0.5137772505164835,80.57519541222861,2,0,0,0,0,0,14.610931,2.1271982,9.262432,-3.8470724,10.352022,1
CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,CHEMBL304271,0.45,0.00045,CHEMBL203,9.346787486224656,542.0150000000001,3.57442,5,7,135.27,10,3,4,1387.156473892043,21.987087864038045,12.561668743260206,9.24850661770078,6.515098956200231,27.24058272632675,11.71793957053962,6.012992533820338,13.581481102152434,-0.6971355897086788,0.2475408217275274,223.87341890469708,3,4,0,2,0,0,9.014928,-2.8876345,3.3717446,0.90068424,6.849465,0
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,CHEMBL296407,10000.0,10.0,CHEMBL203,5.0,204.185,0.4900799999999999,3,4,107.34,2,1,1,472.0461118913305,7.636640422911867,3.979003813978893,2.7822185936010326,1.696384680832866,10.599872204472844,4.153514730718709,2.479543107280872,10.706308736457546,-0.8425325963718822,0.3698127948017662,85.68402852781637,1,0,1,1,0,0,14.341123,2.182156,9.200318,-3.7358108,10.520303,1
N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c([N+](=O)[O-])c1,CHEMBL309625,60000.0,60.0,CHEMBL203,4.221848749616356,281.231,1.46734,2,7,160.76,3,1,1,771.495476003804,10.439315904375649,5.337241635917031,3.687359540919743,2.4107375763785663,15.228241118229471,6.369830568502757,3.3417666137728377,10.703781670853733,-0.7838257432602669,0.3664761374796307,118.5716310720194,4,0,1,0,0,0,14.326111,2.1820018,9.180366,-3.7115045,10.540302,1
N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,CHEMBL310798,3000.0,3.0,CHEMBL203,5.522878745280337,202.169,1.2339599999999995,3,5,108.27,1,1,1,467.3743903971031,7.468118785068668,3.850084796318773,2.6893822540789443,1.6439178342629406,10.421037277147487,4.032328875372661,2.172290869740507,9.13415343915344,-0.6364673091458803,0.4684715560327487,85.36942916442462,2,0,0,0,0,0,14.769455,2.0363169,9.309324,-3.940381,10.205545,1
C/N=N/Nc1ccc2ncnc(N(C)c3ccccc3)c2c1,CHEMBL135592,8000.0,8.0,CHEMBL203,5.096910013008056,292.34600000000006,3.806600000000002,1,5,65.77,4,3,3,800.1000217139003,12.432220400206424,6.8775764334796765,4.735573541054799,3.354593313868493,13.940059105726002,6.172602308724373,2.7127242911100367,4.437568657092466,0.8410067082388513,0.586358568795822,128.06595176651794,5,1,0,0,0,0,16.524286,1.2782427,8.901417,-4.8719196,10.00238,1
CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL136491,14.0,0.014,CHEMBL203,7.853871964321762,326.791,4.587100000000003,1,5,65.77,4,3,3,862.0683170932708,13.488763550044482,7.35799315001652,5.532167187617112,3.2804428334895874,15.17667883986564,6.578139011052114,3.726872945256533,6.020607259000254,0.6609571237177663,0.562334654811535,138.3692179933996,5,1,0,0,0,0,16.593948,1.3634763,9.001951,-4.882594,10.038688,1
Cc1cccc(Nc2ncnc3ccc(N)cc23)c1,CHEMBL336113,1000.0,1.0,CHEMBL203,6.0,250.30500000000004,3.2640200000000004,2,4,63.83,2,3,3,737.0471378972325,10.59057961370655,6.061687586347598,4.493341915084983,2.940197618195637,11.469264126569897,4.570087603986984,2.3294683686180617,5.826933316536491,0.7033261421852695,0.6850826391478327,110.8641528142066,2,1,1,0,0,0,16.795254,1.0857769,8.611453,-4.916951,10.0338545,1
C/N=N/Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL133024,100.0,0.1,CHEMBL203,7.0,312.76400000000007,4.435700000000002,2,5,74.56,4,3,3,833.1305496812026,12.541549954544523,6.960779554516562,4.937790516739804,3.236882222070517,14.217519400971987,6.360302590223861,3.1214078553842497,6.006171032833258,0.6611803152288365,0.5515666779217898,131.79430439240767,4,2,0,0,0,0,16.631636,1.2901471,8.94882,-4.8734713,10.012358,1
CN(C)/N=N/c1ccc2ncnc(N(C)c3ccccc3)c2c1,CHEMBL344652,13350.0,13.35,CHEMBL203,4.874518734299406,306.373,3.958000000000003,0,5,56.98,4,3,3,828.8661331932825,13.379433995706384,7.274790028979635,5.329950211932108,3.398153925287563,14.898156219443436,6.39311852416499,3.2585746287693818,4.451650447215924,0.7673256277819771,0.5405957250697029,134.64086536750986,6,0,0,0,0,0,16.46007,1.297444,8.931936,-4.7785454,9.930184,1
O=CN/C=C/c1cc(O)ccc1O,CHEMBL47986,14000.0,14.0,CHEMBL203,4.853871964321762,179.17499999999998,0.8144999999999998,3,3,69.56,3,1,1,333.6317409690368,6.766777096601535,3.620308464725832,2.3609697995497823,1.4382723324645172,9.120661831368992,4.1549049359152495,2.5168943096011875,9.872689909297051,0.0432860922146638,0.4748060149969757,75.13647821854637,0,1,0,1,0,0,16.013073,1.6250651,9.666046,-4.2704754,9.792723,1
Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccn4)cc23)c1,CHEMBL138125,238.0,0.238,CHEMBL203,6.623423042943488,434.30100000000016,5.510200000000003,2,6,87.45,6,4,4,1115.7729845272077,16.33533900108578,9.368861734266794,6.83764046691915,4.424603358697011,17.99578411650556,8.532777967046023,4.4684700762243645,4.381451085914123,0.4168877197484006,0.3087140394645682,169.63532795817784,5,2,0,0,0,0,17.259727,0.9119664,8.386768,-5.205277,10.243825,1
Brc1cccc(Nc2ncnc3ccc(N/N=N/CCN4CCOCC4)cc23)c1,CHEMBL137364,64.0,0.064,CHEMBL203,7.1938200260161125,456.3480000000004,4.247200000000003,2,7,87.03,7,3,4,991.4805860588611,17.46972012072388,10.270861088821707,7.536071641242465,5.085680054598854,19.685862339495472,9.727642393101192,5.465933014685845,5.347299499288484,0.6521654975261785,0.4085493950616827,177.0508440893314,5,2,0,0,0,0,17.353071,0.8181577,8.30004,-5.213116,10.209272,1
O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,CHEMBL302552,22.0,0.022,CHEMBL203,7.657577319177793,511.9450000000004,2.895500000000001,4,7,124.26999999999998,7,3,5,1336.9943817402248,19.862336121375037,11.73344331273518,8.656371808091304,6.135481166019921,23.91926986355728,10.443052803100366,5.225145899789776,13.537754357102642,-0.5414411532022345,0.3594565557908186,210.45701499968555,3,4,0,2,0,0,8.966596,-2.9262,3.3670764,0.9030711,6.848271,0
N#CC(C#N)=C(O)c1cc(O)c(O)c(O)c1,CHEMBL309598,13500.0,13.5,CHEMBL203,4.8696662315049934,218.168,1.11966,4,6,128.5,1,1,1,509.91306148202017,7.837982111379,3.9963413248791264,2.8103181511981834,1.8035288659769924,11.216103500761037,4.112493282189532,1.8123019349399925,9.450833333333334,-0.7435043461829174,0.3173124194911782,90.16366291662064,2,0,0,0,0,0,15.38227,1.7147849,9.381025,-4.1810727,9.776368,1
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,CHEMBL67057,4.5,0.0045,CHEMBL203,8.346787486224656,559.6300000000002,4.824820000000003,3,7,117.17,6,5,7,1848.778056902274,23.054686658789297,13.88228558908162,10.470125819704789,7.695054296042677,25.72828494000749,10.639726436939618,4.815800764382184,13.086501200100011,-0.2805127176168636,0.2568545013389869,241.5962418316784,4,3,0,2,0,0,9.028772,-2.8829386,3.381016,0.8946455,6.854736,0
Nc1ccc2ncnc(NCc3ccccc3)c2c1,CHEMBL332096,508.0,0.508,CHEMBL203,6.294136287716081,250.30500000000004,2.8241000000000014,2,4,63.83,3,3,3,694.8381169736317,10.375036664082725,6.108110765011186,4.338014137853357,2.962167598498473,11.469264126569897,4.937315409401991,2.4711317325307176,5.816706709696428,0.7130195473251031,0.7015050601686034,110.86415281420662,2,1,1,0,0,0,16.41808,1.3768423,9.159795,-4.5635753,9.958211,1
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C,CHEMBL432903,200.0,0.2,CHEMBL203,6.698970004336019,526.0160000000002,4.5219400000000025,4,6,115.04,9,3,4,1381.4850029094582,21.885173730158836,12.409623003395694,9.06556617433441,6.665086047882492,26.30720465476661,11.100460351068918,5.49619250477471,13.595452680350416,-0.538845468622527,0.3052677729267539,219.0791851525011,3,4,0,2,0,0,8.609013,-3.0305908,3.1902308,1.2533771,6.6719437,0
Cc1cc(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]c1C(=O)N1CCN(C)CC1,CHEMBL69964,210.0,0.21,CHEMBL203,6.6777807052660805,495.9460000000004,3.529520000000001,3,6,106.24999999999996,4,3,5,1361.8976297671204,19.90973759484841,11.456254478885722,8.997276195587416,6.405036230347108,23.003970361819263,9.12137749702099,4.495877819971063,13.55834852194146,-0.5355535630291761,0.4780615354595718,205.553441256774,4,3,0,2,0,0,9.019548,-2.8843117,3.373208,0.9028042,6.848984,0
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,CHEMBL65848,1410.0,1.41,CHEMBL203,5.85078088734462,470.5330000000002,3.310520000000001,3,6,112.24,4,3,6,1369.4018434243371,19.48023474133505,11.905113455709808,9.10433599209694,6.826807388006175,21.54645131136659,8.663559140888896,3.973195374762621,12.915016930453438,-0.2568896733777683,0.504608090635797,202.1624042615336,3,3,0,2,0,0,9.045677,-2.872174,3.3669715,0.876765,6.8667736,0
N#C/C(=C\c1ccc(C=O)cc1)C(=O)O,CHEMBL76985,47000.0,47.0,CHEMBL203,4.327902142064283,201.181,1.49068,1,3,78.16,3,1,1,451.7165325373574,7.675025387065398,4.074432609957762,2.7594864620401163,1.7344134681936278,10.669428117553617,4.722615456052635,2.7774853589967483,10.511041509196271,-1.2667001028806582,0.4561878465297967,86.07636829304802,1,0,0,2,1,0,14.3111925,2.2021842,9.190933,-3.7228959,10.516701,1
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,CHEMBL69629,6.5,0.0065,CHEMBL203,8.187086643357144,525.9720000000001,3.203920000000001,4,7,124.27,7,3,5,1384.6000308367584,20.784985852185415,12.15010997940185,9.108722077280923,6.4707730570112725,24.87504913862875,10.670050789068778,5.480845949416227,13.575572130497338,-0.5410011470804108,0.3491095155833938,216.8219571140821,3,4,0,2,0,0,9.012348,-2.9046073,3.3503191,0.9101039,6.8709455,0
CN(c1ccccc1)c1ncnc2ccc(N)cc12,CHEMBL136492,8400.0,8.4,CHEMBL203,5.075720713938118,250.305,2.9799000000000007,1,4,55.040000000000006,2,3,3,709.6723058229819,10.615143478396137,6.045431174824555,4.36842834091833,3.099550130211148,11.469264126569897,4.570087603986984,2.080382409004457,5.857523305618543,0.7129737759301253,0.7103069408166413,111.0741243008019,3,0,1,0,0,0,16.463995,1.2826978,9.002026,-4.7183843,9.914631,1
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(N3CCCCC3)c21,CHEMBL68258,20000.0,20.0,CHEMBL203,4.698970004336019,422.48900000000026,2.0685199999999995,2,6,103.45,3,2,5,1047.5108307939104,17.609611091639227,10.81603513259433,8.165001415006094,6.101159241595066,19.745136663897792,8.144838921762,3.693900821112267,12.83831582312948,-0.2048006973552609,0.7342966354148115,180.0451657708581,4,2,0,2,0,0,9.046896,-2.8988438,3.3720994,0.8739383,6.867427,0
CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,CHEMBL66570,13.0,0.013,CHEMBL203,7.886056647693163,509.9730000000002,3.919620000000001,3,6,106.25,5,3,5,1378.722443862574,20.61684437603496,12.032375430589152,9.12527049299868,6.745979565766912,23.95745634938039,9.710357898034305,4.5670834764161405,13.57996670540167,-0.5348361362920164,0.450093590840146,211.91838337117056,4,3,0,2,0,0,9.031899,-2.886845,3.3521047,0.89672625,6.8781233,0
N#CC(C#N)=Cc1ccc(C=O)cc1,CHEMBL311119,60000.0,60.0,CHEMBL203,4.221848749616356,182.182,1.92966,0,3,64.65,2,1,1,427.66125500987255,7.266777096601535,3.8703084647258312,2.5661372965066227,1.624456866786766,9.69613264427218,4.590518345802174,2.297264379558232,10.332226001511716,0.0452343159486019,0.5180957849447793,81.51319212227695,2,0,0,1,0,0,14.896881,2.0279298,9.307543,-3.939777,10.088972,1
N#CC(C#N)=Cc1cc(O)cc(O)c1,CHEMBL76905,37000.0,37.0,CHEMBL203,4.431798275933005,186.17,1.52836,2,4,88.04,1,1,1,427.74083436384575,7.098255458758336,3.70382826775842,2.564363314362074,1.476772634126471,9.626655112651648,3.9722386368718414,2.261543460199785,9.097116402116402,-0.119000377928949,0.6506579026520011,80.57519541222861,2,0,0,0,0,0,14.92017,1.9493613,9.307252,-3.958259,10.121994,1
Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,CHEMBL305194,29.0,0.029,CHEMBL203,7.5376020021010435,413.7960000000001,3.8401200000000006,4,5,120.0,4,3,4,1204.5504457188356,15.634096874602266,8.744129819318415,6.703960578965177,4.639262546584466,18.63440903152752,7.024899737256605,3.4297515849209863,13.414900919977232,-1.103795223007989,0.4822241295481642,168.00912825010943,2,3,0,2,1,0,9.009662,-2.8930166,3.3305626,0.89970136,6.820752,0
COc1cc(C=C(C#N)C#N)cc(O)c1O,CHEMBL80155,6000.0,6.0,CHEMBL203,5.221848749616356,216.196,1.53696,2,5,97.27,2,1,1,505.2568171200117,8.429153480032573,4.238850434264589,2.8725167583760296,1.8489797630680047,11.41496251874063,4.7178334595886025,2.2256272427488586,9.34526455026455,-0.3795228647014357,0.576774839125465,92.0536827561321,2,0,0,0,0,0,14.700071,2.065042,9.303395,-3.9271793,10.229067,1
Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL343352,200.0,0.2,CHEMBL203,6.698970004336019,270.72300000000007,3.609000000000001,2,4,63.83,2,3,3,742.3475279225539,10.724473032734233,6.128634295861439,4.570645316603335,2.9818390384131708,11.743159424148285,4.741144509635959,2.4361181210887883,5.961780465272528,0.6693292286050225,0.6984163247449635,114.80247692669168,2,1,1,0,0,0,16.613096,1.3163624,9.000872,-4.8300276,10.019815,1
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL52765,44.0,0.044,CHEMBL203,7.356547323513812,315.17400000000004,3.7181000000000015,2,4,63.83,2,3,3,742.3475279225539,11.55454062583048,6.543668092409564,5.049885064923039,3.239993574342472,11.922863157563292,4.854324283715956,2.507118594861373,5.819433316536491,0.6940668829260102,0.7075582965166849,118.36675830545136,2,1,1,0,0,0,17.344114,0.87758213,8.256381,-5.293614,10.299244,1
N#C/C(=C/c1cc(O)ccc1O)C(=O)O,CHEMBL76642,75000.0,75.0,CHEMBL203,4.1249387366083,205.169,1.0893799999999998,3,4,101.55,2,1,1,470.800999393494,7.506503749222199,3.913935477134059,2.718087334527716,1.6618133237588726,10.599872204472844,4.153514730718709,2.479543107280872,10.49619992441421,-1.388664021164021,0.3807632233240343,85.13837158299967,1,0,0,1,1,0,14.348107,2.1733813,9.19558,-3.7207341,10.5083065,1
Cc1cc(CCC(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,CHEMBL308645,4.7,0.0047,CHEMBL203,8.327902142064282,441.8500000000001,4.1591200000000015,4,5,120.0,6,3,4,1237.7483100624802,17.04831043697536,9.701236600504965,7.404109831011208,5.0728391987072605,20.548652418903096,8.191560888511532,4.263597888024433,13.466427021839548,-0.8842432592863927,0.4262276916908714,180.73901247890265,2,3,0,2,1,0,9.0091915,-2.891813,3.3527982,0.91253114,6.839197,0
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21,CHEMBL67003,1.8,0.0018,CHEMBL203,8.744727494896694,560.6180000000002,4.219820000000002,3,8,130.06,6,5,7,1850.849455734684,22.924549985099627,13.748952255748286,10.328705178778316,7.545293788056261,25.66285334091753,10.599463102174273,4.793599924314902,13.078236737290098,-0.2905127176168636,0.265233946304514,240.7843433810296,5,3,0,2,0,0,9.044489,-2.872302,3.3840647,0.8645515,6.8631787,0
CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL134312,11.0,0.011,CHEMBL203,7.958607314841775,371.242,4.696200000000003,1,5,65.77,4,3,3,862.0683170932708,14.31883114314073,7.773026946564644,6.011406935936817,3.538597369418888,15.35931323441139,6.700215832251896,3.809931372052872,4.347956191735953,0.7314843159486019,0.5335207770252038,141.93349937215925,5,1,0,0,0,0,17.194141,0.9762403,8.4042845,-5.1421323,10.17965,1
CCCCc1cc(/C=C(\C#N)C(N)=O)cc(CCCC)c1O,CHEMBL77243,55000.0,55.0,CHEMBL203,4.259637310505756,300.402,3.4696800000000017,2,3,87.11,8,1,1,568.5900987558513,13.35471724534157,7.793384026455224,5.428932400061628,3.586372316940605,17.770709939148073,8.885693954998077,4.923454247363039,11.197808554780956,-0.7353783488704122,0.568947277245686,131.80933169079324,1,0,1,1,0,0,14.319163,2.1783202,9.186351,-3.7126539,10.534995,1
COc1cc(/C=C(\C#N)C(N)=C(C#N)C#N)cc(O)c1O,CHEMBL80745,1200.0,1.2,CHEMBL203,5.920818753952375,282.259,1.27334,3,7,147.07999999999998,3,1,1,742.1396283915933,10.95371734472216,5.501132366609381,3.772995291845832,2.511643606871844,15.427570523891765,6.5115646385761545,3.226092510055907,9.547649439405392,-0.4433049361719992,0.4292326375772375,120.1913764456191,3,0,1,0,0,0,14.334725,2.1766653,9.187773,-3.7104955,10.530134,1
Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,CHEMBL305246,2.8,0.0028,CHEMBL203,8.55284196865778,495.9460000000001,3.5295200000000007,3,6,106.25,4,3,5,1361.89762976712,19.909737594848416,11.456254478885723,8.994284663515558,6.429751799750073,23.003970361819263,9.12137749702099,4.495877819971063,13.563581663850425,-0.5354559851343954,0.4780615354595722,205.553441256774,4,3,0,2,0,0,9.011101,-2.899982,3.3809388,0.8766842,6.851872,0
C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,CHEMBL69966,18.0,0.018,CHEMBL203,7.744727494896693,497.5590000000004,2.39272,4,7,124.27,7,3,5,1413.5931919915608,20.42782849852776,12.01618950131154,8.797776147493666,6.290763281048706,24.243975728662893,10.656623381478596,5.377554237307607,12.876123938278312,-0.3042238711087568,0.2918843942311729,214.08226510492676,3,4,0,2,0,0,9.04425,-2.8868,3.375854,0.86397284,6.8729286,0
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,CHEMBL47940,3200.0,3.2,CHEMBL203,5.494850021680094,370.4560000000002,5.587900000000003,1,5,65.96000000000001,4,4,5,1096.8725714153015,15.583869701175068,9.737761900388676,7.285333373929117,5.500995824370504,16.80622527805116,6.999967443278681,2.986828674591261,6.249321812993558,0.4918862727159288,0.5085487041896478,163.35799927783634,3,0,1,0,0,0,17.66617,5.9555373,7.3623176,-4.4697924,12.037449,2
CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,CHEMBL69358,1.2,0.0012,CHEMBL203,8.920818753952375,511.9890000000001,4.213520000000002,4,6,115.04000000000002,9,3,4,1333.937077013165,20.96252399934846,11.98697327258532,8.681591578118852,6.261495395547644,25.3364220052283,10.880687987100243,5.392900468268012,13.562868048864686,-0.53918789684957,0.3198123476894539,212.71424303810448,3,4,0,2,0,0,9.031637,-2.885507,3.3656328,0.8786124,6.8671727,0
C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,CHEMBL137189,200.0,0.2,CHEMBL203,6.698970004336019,292.34600000000006,4.090720000000002,2,5,74.56,4,3,3,827.7339086153304,12.40765653551684,6.893832845002721,4.860487115221452,3.195240801852982,13.940059105726002,6.172602308724373,3.0059469730056634,4.3491805240614765,0.7571178193499623,0.560730624748014,127.8559802799226,4,2,0,0,0,0,16.831835,1.0848181,8.775991,-4.89861,10.073833,1
C/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL137617,39.0,0.039,CHEMBL203,7.4089353929735005,357.2150000000001,4.544800000000002,2,5,74.56,4,3,3,833.1305496812026,13.371617547640772,7.375813351064687,5.417030265059508,3.495036757999818,14.399479505858016,6.484174447592304,3.1980506764732373,4.333874401612497,0.736284486016629,0.5308542199838135,135.35858577116736,4,2,0,0,0,0,16.994095,1.0292664,8.558716,-5.0890217,10.173697,1
CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1,CHEMBL137027,482.0,0.482,CHEMBL203,6.31695296176115,306.373,3.802200000000002,1,5,65.77,5,3,3,813.6863571955291,13.139327181392972,7.337469619166266,5.299536008867135,3.2607713935748897,14.898156219443436,6.82672369972243,3.793688421693632,4.353378054925674,0.7047585191483999,0.5748941946467649,134.43089388091454,5,1,0,0,0,0,16.498724,1.3265753,9.027728,-4.7897,10.0172205,1
N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(O)c1,CHEMBL78257,800.0,0.8,CHEMBL203,6.096910013008056,268.232,0.9703399999999998,4,7,158.07999999999998,2,1,1,703.3456031474298,9.992682649758253,5.112366728663566,3.589860787548747,2.30658167806678,14.431087354917532,5.811255617204507,2.785030776715104,9.336538328294282,-0.6954533047787017,0.3529740225626064,113.50712285391162,3,0,1,0,0,0,14.3244705,2.186194,9.191937,-3.7139757,10.523365,1
N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c(O)c1,CHEMBL309334,2500.0,2.5,CHEMBL203,5.6020599913279625,252.233,1.2647399999999998,3,6,137.85,2,1,1,680.8241188547365,9.62281932344792,4.97209326424692,3.4302497558346943,2.2140412281220927,13.63422607578677,5.766588438113427,3.028702213339238,9.315704994960946,-0.3649997375493405,0.4112072679178035,108.71288910171562,3,0,1,0,0,0,14.3056,2.1961231,9.180616,-3.7161117,10.532147,1
Cc1c(C(=O)N2CCN(C)CC2)c[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,CHEMBL304971,410.0,0.41,CHEMBL203,6.3872161432802645,495.9460000000002,3.5295200000000007,3,6,106.25,4,3,5,1361.8976297671202,19.909737594848416,11.456254478885723,8.955609528920746,6.554751799750073,23.003970361819263,9.12137749702099,4.37557613703924,13.563581663850425,-0.5354559851343954,0.4780615354595722,205.553441256774,4,3,0,2,0,0,9.004517,-2.8970861,3.3622997,0.91418046,6.844072,0
Cc1cc(C(=O)N2CC(C)NC(C)C2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,CHEMBL69071,5.9,0.0059,CHEMBL203,8.229147988357855,509.9730000000002,3.9643200000000016,4,6,115.04,4,3,5,1393.0397470459818,20.703010975354616,11.925132739848696,9.57770532164998,6.4840071012826925,23.95745634938039,9.361970300357443,4.5670834764161405,13.583608394933446,-0.5371620040978995,0.3956517577913578,211.7084118845752,3,4,0,2,0,0,9.047248,-2.87184,3.38408,0.8910983,6.8768554,0
